Bytes,Memcpy,Memcpy_Moop,Memcpy_Fast
31528,2364855,660115,177640
31529,2365835,650780,178435
31530,2458860,650740,178665
31531,2366245,651145,181105
31532,2365845,650885,177970
31533,2366145,649975,178570
31534,2365865,651080,178805
31535,2365555,651350,179065
31536,2366275,650700,178075
31537,2364875,650980,178655
31538,2441650,651110,180335
31539,2366665,651425,179110
31540,2366675,651635,178370
31541,2366435,658055,178830
31542,2367025,651350,179215
31543,2380005,651630,179445
31544,2366355,651055,180485
31545,2366895,651515,178830
31546,2366945,651445,179210
31547,2367275,724755,179530
31548,2366205,651450,178745
31549,2460610,651800,180015
31550,2367445,651895,181945
31551,2367395,652625,179780
31552,2366955,649285,178670
31553,2367985,651030,179255
31554,2379115,651060,179635
31555,2367825,651405,182125
31556,2367485,651195,179010
31557,2367405,651465,179630
31558,2368075,725045,179610
31559,2366635,651730,180105
31560,2462020,651060,178645
31561,2368285,651605,247015
31562,2368495,652055,178670
31563,2368475,650505,178890
31564,2368725,651680,178235
31565,2380835,651940,178645
31566,2447450,651900,180965
31567,2369045,652385,179160
31568,2368715,651705,178110
31569,2368705,649285,178610
31570,2370255,651810,179015
31571,2382005,652080,179465
31572,2368725,652045,180975
31573,2368865,652275,179050
31574,2369525,651875,179280
31575,2369575,652630,179685
31576,2367535,651900,178595
31577,2445150,652170,180555
31578,2369705,652305,179190
31579,2370085,653005,179640
31580,2369035,666715,178810
31581,2369915,652470,179285
31582,2382635,652610,179775
31583,2370265,653015,182185
31584,2369805,651495,178810
31585,2370125,651785,179460
31586,2370215,728245,179550
31587,2368275,652230,179975
31588,2444970,651960,180115
31589,2370305,652285,230745
31590,2370615,652795,179940
31591,2370615,664735,180250
31592,2370845,651810,178005
31593,2382565,652370,178565
31594,2433070,652460,180515
31595,2371225,652795,179030
31596,2371195,652885,178380
31597,2370635,649795,178570
31598,2371535,652710,178975
31599,2464400,653080,179315
31600,2369295,652470,178465
31601,2463900,652650,178915
31602,2371855,652785,181025
31603,2372015,653005,179310
31604,2377605,651845,178570
31605,2371615,728075,179060
31606,2369815,652950,179315
31607,2442520,653480,180375
31608,2371815,652785,180755
31609,2372035,653135,179090
31610,2372315,651475,179350
31611,2372645,653390,179755
31612,2369085,653060,179085
31613,2449700,653440,180765
31614,2372685,653455,179600
31615,2372965,653875,179980
31616,2372505,649655,178830
31617,2373275,652790,179505
31618,2380285,652670,179785
31619,2373375,653075,197845
31620,2372675,652845,179220
31621,2373175,652475,179720
31622,2373155,711895,180060
31623,2371565,653390,180435
31624,2467800,652680,179155
31625,2373745,653295,181415
31626,2373865,653595,179350
31627,2374045,651415,179720
31628,2373195,653440,178965
31629,2379285,653600,179375
31630,2452930,653630,181575
31631,2374485,654055,179860
31632,2373825,653815,179010
31633,2373585,650565,179440
31634,2372935,653520,179825
31635,2467970,653770,180055
31636,2374405,653625,181305
31637,2379965,654015,179700
31638,2374425,652555,179990
31639,2374535,654170,180335
31640,2373195,653450,179315
31641,2450350,653790,181275
31642,2375045,653805,179950
31643,2375505,654535,180400
31644,2374435,651605,179440
31645,2374805,654230,180245
31646,2387415,654180,180505
31647,2455360,654510,182735
31648,2374825,653305,179440
31649,2375545,653745,179980
31650,2375535,727265,180320
31651,2375875,653940,180725
31652,2468250,653710,180105
31653,2375545,654125,182565
31654,2375765,653975,180570
31655,2375985,653355,180980
31656,2375335,653590,178695
31657,2373905,654130,179425
31658,2470650,654080,180535
31659,2376655,654425,182035
31660,2376015,654655,179100
31661,2376165,652695,179390
31662,2376775,654420,179805
31663,2374095,654810,180075
31664,2436130,654070,180605
31665,2376515,654375,179560
31666,2376785,654605,179800
31667,2377025,668185,180010
31668,2376215,654300,179325
31669,2388215,654680,179895
31670,2455570,654790,181945
31671,2377625,655205,180400
31672,2377015,654045,179390
31673,2377215,651765,179920
31674,2377465,654690,180155
31675,2385675,654990,180515
31676,2377405,654745,195395
31677,2377365,655165,180160
31678,2377965,654425,180390
31679,2377775,712045,180750
31680,2375905,654040,179695
31681,2471120,654310,180405
31682,2378205,654465,182505
31683,2378295,654725,180760
31684,2378015,653845,179960
31685,2377875,728965,180450
31686,2377445,654700,180915
31687,2471660,655130,181385
31688,2378115,654465,181475
31689,2378705,654935,179380
31690,2379105,653685,179580
31691,2379385,655190,180045
31692,2375825,654940,179345
31693,2454310,655480,181145
31694,2379205,655285,179730
31695,2379665,655925,180130
31696,2378395,666195,179300
31697,2379625,655150,179705
31698,2389675,655210,180005
31699,2441280,655450,182075
31700,2379265,655335,179490
31701,2379435,655855,179890
31702,2379775,670335,180210
31703,2379515,655780,180665
31704,2391985,655160,179645
31705,2379925,655625,181965
31706,2379905,655595,180280
31707,2380305,656225,180580
31708,2379955,728675,179850
31709,2378945,655880,180365
31710,2450090,655880,180745
31711,2380745,656265,183335
31712,2380195,654975,179770
31713,2380455,654015,180400
31714,2380545,714345,180630
31715,2379035,655550,180955
31716,2474880,655220,180695
31717,2380725,655655,183345
31718,2380955,655955,180910
31719,2381425,654035,181210
31720,2380925,655290,179035
31721,2379215,655750,179575
31722,2458380,655760,181365
31723,2381835,656175,180000
31724,2381275,655915,179240
31725,2381365,653975,179800
31726,2381915,656140,179985
31727,2392465,656410,180285
31728,2459290,655640,180995
31729,2381755,656095,179800
31730,2381875,656185,179930
31731,2382105,670985,180210
31732,2381815,656130,179665
31733,2394305,656460,180235
31734,2444510,656390,182275
31735,2382995,656825,185070
31736,2382325,656405,179530
31737,2381965,653635,180110
31738,2382455,656420,180355
31739,2395575,656590,180675
31740,2382515,656485,181395
31741,2382625,656725,180390
31742,2382975,657265,180700
31743,2383455,654055,180950
31744,2383075,655680,180095
31745,2391165,656060,180595
31746,2383685,656135,183085
31747,2383525,656425,180950
31748,2383325,656335,180210
31749,2382985,653395,180720
31750,2383235,656430,181075
31751,2476670,656770,181305
31752,2383125,656135,194575
31753,2383745,656645,180020
31754,2384265,655935,180360
31755,2384225,730645,180600
31756,2382755,656600,180105
31757,2477140,657030,180515
31758,2384535,657045,182845
31759,2384745,657325,180830
31760,2384275,655705,179880
31761,2384255,729765,180310
31762,2382985,656770,180695
31763,2477640,657140,180965
31764,2384675,657035,191955
31765,2384635,657245,180680
31766,2385045,656235,180920
31767,2385445,730625,181110
31768,2382895,656880,180355
31769,2454470,657130,180915
31770,2385335,657175,183325
31771,2385695,657575,181260
31772,2385065,655705,180540
31773,2385265,716845,180970
31774,2383205,657550,181375
31775,2480330,657820,181905
31776,2385485,656645,182995
31777,2385795,657035,181070
31778,2385735,654975,181310
31779,2385805,657160,181675
31780,2383755,656860,180965
31781,2479800,657300,182165
31782,2386275,657335,184025
31783,2386535,657875,182010
31784,2385725,655265,179620
31785,2386405,657470,180365
31786,2384325,657460,180485
31787,2461750,657650,181715
31788,2386455,657585,182155
31789,2386925,657875,180450
31790,2387235,655945,180700
31791,2387395,658160,181155
31792,2383475,657410,180195
31793,2456600,657700,181465
31794,2387355,657785,182975
31795,2387535,658105,181060
31796,2387165,655835,180310
31797,2386965,658050,180865
31798,2384965,658000,181215
31799,2463440,658400,181995
31800,2387435,657805,256955
31801,2387765,658065,180730
31802,2387825,655785,181180
31803,2388085,658360,181495
31804,2385885,658050,180745
31805,2481240,658390,181965
31806,2388045,658465,183715
31807,2388545,658755,181720
31808,2388225,656065,180680
31809,2388205,732235,181200
31810,2386525,657730,181585
31811,2481950,658080,181765
31812,2388125,657745,183225
31813,2388645,658245,181550
31814,2388875,657245,181740
31815,2388935,731535,182100
31816,2386955,657700,179935
31817,2458190,658260,180625
31818,2389245,658325,183105
31819,2389505,658695,180750
31820,2389045,656925,180120
31821,2389075,714835,180530
31822,2387315,658490,180925
31823,2483580,658900,181355
31824,2389285,658365,182635
31825,2389395,658555,180650
31826,2389975,658105,180880
31827,2390025,655675,181270
31828,2389815,658630,180645
31829,2481080,658930,181175
31830,2390015,659055,183615
31831,2390425,659285,181580
31832,2389975,658605,180480
31833,2389895,655375,180910
31834,2394605,658920,181325
31835,2481990,659250,181535
31836,2390325,658995,182635
31837,2390525,659395,181310
31838,2390765,659275,181460
31839,2391075,656365,181840
31840,2390655,658140,180835
31841,2397815,658460,181415
31842,2470480,658610,183735
31843,2391435,659005,181900
31844,2390695,658555,181170
31845,2390805,656565,181630
31846,2391395,658980,182115
31847,2402735,659180,182255
31848,2469100,658500,181625
31849,2391585,659235,180480
31850,2392035,659175,180690
31851,2391975,670405,180930
31852,2391635,659150,180365
31853,2389275,659510,180695
31854,2463790,659460,181535
31855,2392545,659945,183555
31856,2392055,659155,180360
31857,2392395,657755,180640
31858,2392165,717915,181060
31859,2389915,659710,181375
31860,2486290,659380,180575
31861,2392585,659815,183045
31862,2392715,659755,181320
31863,2393055,658755,181610
31864,2392305,733155,180610
31865,2392075,659680,181195
31866,2484990,659670,181655
31867,2393585,660125,183745
31868,2392985,659835,180820
31869,2393285,660175,181440
31870,2393265,660115,181650
31871,2393675,658765,181950
31872,2392925,658990,181065
31873,2390465,659430,181505
31874,2487020,659400,182485
31875,2394105,659755,183925
31876,2393635,659615,181060
31877,2393785,658845,181760
31878,2393895,732985,181970
31879,2392755,660110,182475
31880,2463910,659370,180615
31881,2394465,660055,183435
31882,2394345,660015,181310
31883,2394925,660015,181550
31884,2394165,656845,180960
31885,2394555,660260,181375
31886,2407865,660200,181655
31887,2474560,660600,183925
31888,2394725,659975,180870
31889,2395085,660085,181360
31890,2394985,673605,181620
31891,2395035,660480,182045
31892,2394375,673135,181110
31893,2395185,660610,181845
31894,2392745,660600,182085
31895,2464930,660840,182385
31896,2395265,660285,183385
31897,2395305,660635,181740
31898,2395775,660465,181900
31899,2395925,657905,182410
31900,2394935,660620,181605
31901,2408115,660880,182205
31902,2396295,661005,184185
31903,2396115,661425,182640
31904,2395915,659815,181580
31905,2395705,671525,182010
31906,2396345,660240,182525
31907,2406545,660510,182735
31908,2456760,660290,183455
31909,2396445,660725,182310
31910,2396795,660745,182720
31911,2396525,658675,182830
31912,2396325,660230,180745
31913,2394205,660830,181345
31914,2491400,660750,182195
31915,2397385,661135,184245
31916,2396765,660965,181090
31917,2396915,659165,181330
31918,2397115,737265,181720
31919,2396225,661460,182015
31920,2489360,660710,181305
31921,2397475,661085,183725
31922,2397535,661105,181900
31923,2398055,660795,182060
31924,2397095,734055,181390
31925,2395455,661420,181905
31926,2488810,661390,182355
31927,2398455,661805,184235
31928,2397615,661105,181310
31929,2397995,661165,182010
31930,2398215,658235,182040
31931,2398385,661700,182435
31932,2403835,661340,181795
31933,2476280,661680,183945
31934,2398815,661875,182410
31935,2398885,662075,182740
31936,2398075,658705,181650
31937,2398675,661090,182265
31938,2395775,661060,182475
31939,2491850,661340,182905
31940,2398665,661205,196595
31941,2399015,661515,182520
31942,2399365,660415,182850
31943,2399255,734855,183010
31944,2397345,661040,180875
31945,2469170,661590,181585
31946,2399805,661705,184015
31947,2399945,662025,181880
31948,2399605,661465,181230
31949,2399615,670815,181510
31950,2399715,661910,181985
31951,2412795,662270,182285
31952,2479040,661620,183275
31953,2400185,661955,181620
31954,2400265,661925,181890
31955,2400365,659895,182290
31956,2400065,661820,181505
31957,2397405,662210,182045
31958,2470490,662190,182305
31959,2401015,662705,184845
31960,2400425,661955,181450
31961,2400645,661925,181880
31962,2400575,671385,182410
31963,2400735,662590,182585
31964,2411215,662410,181835
31965,2477840,662540,184155
31966,2401285,662655,240775
31967,2401605,663165,182890
31968,2400655,659305,181760
31969,2401165,661950,182375
31970,2398595,661880,182635
31971,2470910,662210,183005
31972,2401215,662045,198375
31973,2401615,662455,182770
31974,2401895,662085,182820
31975,2401885,659405,183250
31976,2401645,661850,180875
31977,2413875,662430,181535
31978,2481230,662430,183795
31979,2402485,662835,182040
31980,2402165,662405,181120
31981,2402305,659855,181640
31982,2402635,662760,181995
31983,2399735,663150,182225
31984,2473460,662370,181845
31985,2402735,662805,183935
31986,2402855,662805,182020
31987,2403015,661645,182220
31988,2402355,719165,181440
31989,2402295,663010,182115
31990,2415595,662990,182495
31991,2403295,663465,184785
31992,2402915,662765,181600
31993,2403035,662885,182050
31994,2403065,674675,182380
31995,2403775,663270,182715
31996,2412455,662280,181965
31997,2462270,663410,183145
31998,2403735,663535,185235
31999,2404135,663835,182920
32000,2403545,660175,181800
32001,2403325,721875,182440
32002,2401575,662660,182695
32003,2496920,663050,182905
32004,2403805,662835,197255
32005,2404175,663135,182760
32006,2404695,662905,182950
32007,2404715,660245,183180
32008,2403835,662720,181565
32009,2416155,663250,182265
32010,2466770,663270,184045
32011,2405225,663645,182610
32012,2405155,663365,181860
32013,2404565,661185,182260
32014,2404825,663650,182645
32015,2402865,663970,182905
32016,2498690,663300,182045
32017,2405335,663625,184475
32018,2405425,663625,182720
32019,2405865,663415,182920
32020,2404955,659985,182160
32021,2405185,663890,182785
32022,2417935,663910,183095
32023,2468000,664230,185135
32024,2405735,663565,182160
32025,2405875,663955,182630
32026,2405745,661495,182920
32027,2406055,664220,183215
32028,2403115,663910,182585
32029,2498790,664190,183165
32030,2406435,664355,199945
32031,2406755,664665,183520
32032,2406095,663035,182570
32033,2406145,660375,183000
32034,2406865,663600,183495
32035,2418995,663780,183625
32036,2468240,663560,184465
32037,2406825,664125,183320
32038,2406795,664075,183760
32039,2407215,661935,183980
32040,2406425,663550,181735
32041,2404005,664110,182355
32042,2500140,664120,182555
32043,2408035,664455,185065
32044,2407335,664285,182040
32045,2407705,663945,182410
32046,2407635,661125,182640
32047,2408095,664800,183125
32048,2418465,664070,182215
32049,2469650,664360,184165
32050,2408335,664535,260465
32051,2408365,664795,183050
32052,2407635,662035,182380
32053,2407845,664710,183085
32054,2405395,664650,183135
32055,2501010,665020,183415
32056,2408135,664435,184535
32057,2408505,664805,182730
32058,2408795,664615,183160
32059,2408855,678365,183360
32060,2408505,664780,182875
32061,2418105,665040,183235
